3,10,-59.7513,62.2751,11.30052390806,15.241088298568908,12875.26156712,232.28469302125765,12875.26156712,3.880276674076865,11300.52390806,-86.8466,76.146,13.223745164108001,17.729565872339585,17426.833760784,314.33217237780383,17426.833760784,3.674199031895818,13223.745164108,-44.679,61.3151,8.521829839399999,11.31767133046417,10600.882058399999,128.08700926287426,10600.882058399999,3.679098054471586,8521.8298394,-92.5946,82.4403,12.3033443403,17.508892421570813,14559.642032,306.55384374071065,14559.642032,3.490733131004534,12303.3443403,-101.797,82.5948,12.1120897163,16.746537668187628,15668.609796400002,280.4409566478476,15668.609796400002,3.367888611434702,12112.089716299999,-51.8494,47.9049,7.551513627579999,10.096895600132713,8950.085752039999,101.94578198812036,8950.085752039999,3.5933290542885485,7551.51362758,-164.44,129.017,13.4797734089,21.606294536733927,15236.504572200001,466.8256205453611,15236.504572200001,2.866539439627846,13479.7734089,-62.0407,63.334,8.485672752810002,11.600290238246,10216.86891838,134.56447773102235,10216.86891838,3.431859932328163,8485.672752810002,-109.069,105.534,15.246831169500002,20.537044500730058,19918.1347422,421.7649046131595,19918.1347422,3.491854971817332,15246.831169500001,-51.5149,72.6614,10.225539279749999,13.403985728837263,13750.908031699999,179.6637496537384,13750.908031699999,3.682253736834899,10225.539279749999,-63.7184,60.7655,9.612602100799998,12.769670514552516,11471.8192594,163.0624518144891,11471.8192594,3.6077429927972604,9612.602100799999,-132.93,104.14,12.243554458526999,17.203261088798474,15738.794773786,295.9494758385599,15738.794773786,3.0082712441823913,12243.554458527,-37.364,33.4704,7.139903838548,9.323264874380676,9348.6313228,86.92166885144655,9348.6313228,3.991142852290031,7139.903838548,-60.4976,57.5422,9.022180268649999,12.240834641221047,11381.0503354,149.83385158610082,11381.0503354,3.603133043233584,9022.18026865,-147.095,116.179,14.8610597428,22.441148632215256,16604.9063048,503.5953064528913,16604.9063048,3.1749349293641114,14861.0597428,-88.6152,89.8423,11.155225955167,16.386322718929517,13948.776149000001,268.5066655948047,13948.776149000001,3.3057586518992825,11155.225955167,-87.352,178.608,38.425608,41.904702359138646,3870.3279999999995,344.084977745856,3870.3279999999995,2.8608178638535167,38425.608,-1247.33,-240.584,913.8878599999999,914.6725164786357,8962.124000000002,1434.7917459804,8962.124000000002,1.6097341744142943,913887.86,-741.76,-244.0,397.475512,398.78661763344064,8532.680000000002,1043.983763857856,8532.680000000002,2.300053926864273,397475.512,-68880,70140,9418.36,15145.810562660554,1191960,220794731.0016,1191960,2.9910745946095116,9418360,-55300,30940,7438.9,12427.472035776222,894880,151353536.14360002,894880,3.573856704352493,7438900,-26040,16520,3266.48,5162.272910259589,373100,26258486.598399997,373100,3.475294336427193,3266480
3,10,-69.0327,63.579,11.95684553029,16.191033530909557,13309.3979458,262.14919748035453,13309.3979458,3.8380166424278,11956.84553029,-79.6507,89.8108,14.13701512399,18.71087416653072,17810.65352162,350.09421821897604,17810.65352162,3.705256403096079,14137.01512399,-63.6605,48.7433,9.44225349073,12.379957324874367,10729.586203,153.2627327886019,10729.586203,3.716978445757153,9442.25349073,-78.8801,99.5673,13.495613027600001,18.278114087655883,14707.763246800001,334.08653551712774,14707.763246800001,3.583409220691082,13495.6130276,-74.2069,84.2165,13.071070553862,17.49034905934165,15875.78418536,305.910906679425,15875.78418536,3.7060922632358326,13071.070553862,-50.3746,48.2501,8.566877706300001,11.250144715554786,8931.230682200001,126.56501045969188,8931.230682200001,3.773464061250854,8566.877706300002,-164.26,125.64,14.3220742767,22.718162915865662,15648.183966,516.1132077192119,15648.183966,2.9731809705562764,14322.074276700001,-85.6745,53.2617,9.020930163732,12.371398879624024,10296.167523764001,153.0512010897383,10296.167523764001,3.3554833961905417,9020.930163732,-95.9872,101.119,16.078000474400003,21.8195180671488,20624.1105978,476.08956843579364,20624.1105978,3.6882527317425704,16078.000474400002,-54.6974,57.5924,11.170708880400001,14.478085010107641,13588.460582,209.6139175299881,13588.460582,3.945019829840186,11170.708880400001,-71.9274,101.054,10.72630404869,15.53600315826217,11690.72300722,241.36706723061005,11690.72300722,3.2807048688346256,10726.30404869,-113.184,68.2149,12.8772837313,17.155437423576434,15849.261133799999,294.30864251076923,15849.261133799999,3.4703087236572885,12877.2837313,-43.5434,43.4828,7.80666507563,10.226007899772211,9240.63254334,104.57079774709759,9240.63254334,3.799550193139248,7806.66507563,-76.8565,48.9543,9.5594313874,12.706531554461888,11613.3347408,161.4543874170039,11613.3347408,3.584027795327203,9559.4313874,-128.75,119.254,15.11611183035,22.89905154761229,16802.6258101,524.3637208535503,16802.6258101,3.2634302455513593,15116.11183035,-125.1,93.0708,11.710365040540001,16.763860850882896,14160.687640459999,281.0246727132442,14160.687640459999,3.0919181888982923,11710.36504054,-142.984,167.384,32.441752,36.27803619029012,5401.671999999999,346.65388279750397,5401.671999999999,2.402380489082156,32441.752,-2130.12,153.72,915.3820999999999,918.6292492968205,21564.704000000005,6700.249404028335,21564.704000000005,1.1380176769790797,915382.1,-1314.18,796.416,397.14757999999995,402.3651672552384,24125.752000000008,6933.881345501424,24125.752000000008,1.2131311346202112,397147.57999999996,-57120,147700,8743.42,16369.243391189466,2222220,261874622.3324,2222220,2.4968551245356325,8743420,-101780,32480,8440.32,13952.494400643922,1725220,192926213.4576,1725220,3.063490317848275,8440320,-28980,16800,2971.78,4734.503184073277,509040,22357468.316400003,509040,3.293261286453839,2971780
3,20,-81.4056,62.235,13.983510739399998,19.178361545693267,14680.897099400001,367.79962774122777,14680.897099400001,3.940547454740816,13983.510739399999,-118.504,98.4986,16.127602997,22.294246762082334,19028.310803,497.0246682812715,19028.310803,3.57048354512147,16127.602997,-60.7568,106.048,10.3418356841,14.893196358634023,11432.8599598,221.79612310382785,11432.8599598,3.279073002596025,10341.835684099999,-224.315,166.083,15.900171727179998,25.491101740810016,16102.80496856,649.7910644475653,16102.80496856,2.688570398398865,15900.171727179999,-101.009,124.197,14.156017098100001,20.711066965603568,16751.503241,428.9380348582121,16751.503241,3.309858136813068,14156.017098100001,-70.4239,65.5309,9.41707124601,12.76402429954447,9074.7789548,162.9152191542112,9074.7789548,3.451537679900409,9417.07124601,-125.871,133.211,15.876495720000001,24.932007491439336,16604.3888886,621.5977932993528,16604.3888886,3.272070871942447,15876.49572,-58.5598,53.1445,9.7764131786,13.374900145562565,10706.859861500001,178.8853562453376,10706.859861500001,3.8025797532891996,9776.4131786,-109.098,92.7218,18.418745633,25.471684226387552,22215.432214,648.7953308748528,22215.432214,3.850887651080777,18418.745633,-60.6874,65.5121,11.8299850601,15.475840520258108,14198.312879399999,239.49115941924882,14198.312879399999,3.873005144247704,11829.9850601,-144.946,121.66,11.594164132400001,17.71069417610077,12362.255573600001,313.6563300647531,12362.255573600001,2.7682845981638082,11594.164132400001,-83.6775,111.266,13.95503464299,19.1979542062294,16591.2436126,368.5499151671034,16591.2436126,3.4882739961337936,13955.03464299,-69.7138,61.1211,7.90658506767,11.064283388676285,9483.589487340001,122.41554610889169,9483.589487340001,3.238417844474485,7906.58506767,-59.6542,84.1011,9.879402251959,13.701146909858803,11808.370876318,187.7128074368704,11808.370876318,3.4343853249583516,9879.402251959,-158.72,174.414,17.266774319,26.764796736555798,17745.5073118,716.3458753073124,17745.5073118,3.0470903884438094,17266.774319,-124.904,93.6858,13.322279886499999,19.6250758067248,15100.421706,385.1273028475194,15100.421706,3.2849878753162116,13322.279886499999,-183.488,238.144,12.452784,21.96846787848438,4991.263999999999,478.87532882406407,4991.263999999999,2.0912530469171764,12452.784,-1637.73,544.608,925.3197339999999,927.1896972186587,19246.731999999996,5478.684225879677,19246.731999999996,0.979455828995297,925319.7339999999,-1883.19,180.072,378.04775,386.6503137925896,20952.291999999998,6868.230790178877,20952.291999999998,1.2870151525372144,378047.75,-66220,132720,10584.7,17874.450313226418,1775900,306819953.0844,1775900,2.798923801700783,10584700,-54600,131040,8872.78,15830.670472219424,1884400,242152384.0316,1884400,2.792573859620456,8872780,-11480,39340,2890.72,4318.8627206708015,488880,18277247.430400003,488880,3.0124349448299435,2890720
3,20,-92.8434,73.6991,12.620587165000002,17.313342370781907,13896.7591542,299.75182296102327,13896.7591542,3.593194508856494,12620.587165,-86.6446,96.1493,15.258811616100001,20.264460596234763,18632.003141999998,410.6483574941734,18632.003141999998,3.7172423982484157,15258.811616100002,-72.8884,66.9365,9.62857368335,13.0113768328862,11232.288158199999,169.29592704495087,11232.288158199999,3.437857980453348,9628.57368335,-170.834,86.7136,15.039492932583,21.16782659372597,15985.8724964,448.076880824984,15985.8724964,3.2212100271718063,15039.492932583,-138.699,73.9051,13.439906653529999,18.634201053382874,16554.643034740002,347.2332503306044,16554.643034740002,3.325650454888036,13439.906653529999,-83.3996,50.4965,8.48306182639,11.69180927924482,9171.8456301,136.6960631641746,9171.8456301,3.315778295678407,8483.06182639,-145.654,101.219,16.3281774079,25.059299789069346,17873.8805194,627.9683836069747,17873.8805194,3.3892672795227634,16328.1774079,-83.3158,60.2245,9.158522438399999,12.977867392846138,10600.2876936,168.42332401959027,10600.2876936,3.3288746276361776,9158.5224384,-95.949,89.0644,17.143238453899997,23.234362829914446,21425.966672399998,539.835615535327,21425.966672399998,3.890365534421255,17143.238453899998,-74.863,85.4791,11.27808001741,15.03804731628383,14238.79759142,226.14276920039916,14238.79759142,3.4609520451110964,11278.08001741,-100.743,97.3244,11.615489585860999,17.212215372274283,12273.21704698,296.2603524099539,12273.21704698,3.227159080402216,11615.489585861,-159.088,86.0426,13.279130994700001,18.510025524016786,16418.2486844,342.6210416321771,16418.2486844,3.0870458906418614,13279.1309947,-59.155,59.723,7.4959568259,10.234467864255421,9575.091840000001,104.74417082445557,9575.091840000001,3.3068948037669275,7495.9568259,-70.6418,57.1959,9.752777416830998,13.023164294359901,11870.245221662,169.6027960329309,11870.245221662,3.585289432965254,9752.777416830999,-145.077,112.516,17.6411673414,26.55552624724754,19505.174776399996,705.1955207712614,19505.174776399996,3.4326439635542685,17641.1673414,-98.0405,74.0862,12.794432942500002,18.0499365642174,15033.096708379999,325.79945670765267,15033.096708379999,3.553917521897578,12794.432942500001,-195.688,222.528,27.704735999999997,32.696444295488774,5202.567999999999,468.44677539839995,5202.567999999999,2.1194703207162138,27704.735999999997,-1554.28,-80.52,943.290816,945.0373430684525,14207.631999999998,3298.016243934144,14207.631999999998,0.9989106875914107,943290.816,-1118.01,177.632,324.570756,328.11713681048724,12795.856000000002,2731.783566896815,12795.856000000002,0.9980406611565774,324570.756,-50120,166460,7683.48,15064.988815130266,1601180,224682115.58239996,1601180,2.5468388868740006,7683480,-91840,53200,7299.74,13583.086144172097,1689940,180406000.70360005,1689940,2.7926162677112583,7299740,-21700,34300,3716.02,5210.635623414863,553280,26739047.3756,553280,3.2757468392593583,3716020
3,20,-61.821,65.5911,12.970965552400001,17.355884643495372,13411.929117200001,301.22660642999796,13411.929117200001,4.014805516906692,12970.9655524,-85.2625,80.2527,14.1273665369,18.67050120504397,17494.511898999997,348.5869830745397,17494.511898999997,3.751006732853834,14127.366536900001,-113.582,57.7809,10.104675971144,14.181231364335007,10695.919491487999,201.106255081676,10695.919491487999,3.226266471825493,10104.675971143999,-69.4568,76.4217,13.356526012,17.676365404505404,14647.72065,312.4531657201323,14647.72065,3.860479636120246,13356.526012,-76.9293,69.528,13.486025810400003,18.286309389865156,15883.951712,334.38723867516,15883.951712,3.870731980449219,13486.025810400002,-83.4223,47.4723,9.245903856600002,12.822527782560448,9158.209977999999,164.41681301837764,9158.209977999999,3.4831343284845757,9245.903856600002,-153.436,110.224,15.920041489199999,24.030080689707876,17046.9348036,577.4434592910553,17046.9348036,3.280568457195609,15920.041489199999,-65.2965,49.6527,9.95258699359,13.561807654874091,10678.50952094,183.92107125737238,10678.50952094,3.769502532011554,9952.58699359,-88.0721,83.4503,16.63720117416,22.32053682316461,20618.35368068,498.2059043316096,20618.35368068,3.9482741577945952,16637.20117416,-98.1264,63.6051,11.5884371445,15.4540596610463,13577.8162366,238.82764825659515,13577.8162366,3.4902901614225437,11588.4371445,-78.2517,106.868,11.893770612200003,16.74347513338569,11571.122575999998,280.3433359364965,11571.122575999998,3.3469525161680114,11893.770612200002,-74.1021,65.1324,12.5557296897,16.668460660259992,15335.891214399999,277.8370875664909,15335.891214399999,3.8205453111074825,12555.7296897,-81.7831,43.2101,8.2556328753,11.157874134861512,9285.885365400001,124.49664115087585,9285.885365400001,3.3581972757877003,8255.6328753,-107.75,67.5997,11.2233273037,16.300583039533898,12103.8758252,265.70806457564083,12103.8758252,3.350189477293676,11223.3273037,-137.371,122.875,16.39461784429,24.28085518289014,18289.384113400003,589.5598295993858,18289.384113400003,3.3433708779105134,16394.617844289998,-100.53,69.4281,13.5918119771,19.434091185119417,15223.526827,377.68367497229394,15223.526827,3.6808042305263116,13591.8119771,-145.912,197.64,43.311952,46.66194144747944,4988.335999999999,416.43333951360006,4988.335999999999,2.5541211118032625,43311.952,-1315.16,-156.648,896.965954,898.3518197839309,13618.112,2488.0694739698833,13618.112,1.3904919534730724,896965.954,-1004.3,-41.48,434.39075600000007,436.7713583283043,13630.808,2073.8905577004634,13630.808,1.4933467035178685,434390.75600000005,-95060,148120,9673.02,16551.838894817698,1882300,264926012.11160004,1882300,2.442574086384571,9673020,-74900,42280,7605.64,15004.78958199681,1306620,222691229.1184,1306620,2.9695631426756774,7605640,-16240,22540,3462.76,5098.187991826116,463400,25881057.630400002,463400,3.700255059023843,3462760
3,20,-105.515,97.2594,13.297790478300001,19.02422555214203,14381.711822000001,361.91929899758566,14381.711822000001,3.392484639222469,13297.790478300001,-136.797,105.572,15.520191536499999,21.499665406986413,19068.1314646,462.23426817524006,19068.1314646,3.3639128831393283,15520.191536499999,-79.2399,61.0837,9.65457937279,13.422988840047879,11291.759891360001,180.1743291254385,11291.759891360001,3.4728012093630753,9654.57937279,-149.144,101.798,14.060268546720001,20.25258125014303,15729.5287826,410.16604275896543,15729.5287826,3.1797481415175537,14060.26854672,-147.711,102.519,13.6838435418,19.806188645512005,16658.571408000003,392.2835882184933,16658.571408000003,3.107406757861665,13683.8435418,-104.6,62.2589,9.2571683209,12.931010941964988,9314.1908096,167.21044568488765,9314.1908096,3.1305521084722456,9257.1683209,-139.728,138.383,16.6315091914,26.596285751158064,17238.6595456,707.3599480597686,17238.6595456,3.2104988904299847,16631.5091914,-99.6341,80.938,9.74023961472,14.242467636255883,10854.133721440001,202.84622249360862,10854.133721440001,3.114583137013276,9740.23961472,-119.029,102.214,17.952350381800002,25.106055618097994,22238.5809284,630.3127154336479,22238.5809284,3.6678823657135875,17952.350381800003,-97.1213,66.446,11.87166641424,16.768782791691876,14391.61157728,281.18747919915967,14391.61157728,3.5285210650885017,11871.66641424,-285.045,135.029,12.69344629816,23.868661199613577,12659.54631768,569.7100135349464,12659.54631768,2.2564409024922423,12693.446298159999,-144.311,114.163,13.559173849,19.816009894566957,16817.840436,392.67290391717097,16817.840436,3.052853651388432,13559.173849,-26.7821,41.843,7.30769586092,9.415113146018353,9676.100540399999,88.64410717558117,9676.100540399999,4.052537028983845,7307.69586092,-69.8757,48.8535,9.8860848381,13.288524129982141,11985.391783,176.58403513060279,11985.391783,3.7180310765875326,9886.0848381,-145.521,155.238,18.0035976449,28.329816020591252,18939.0721924,802.578053686308,18939.0721924,3.2417460689300324,18003.5976449,-111.242,97.7177,13.8174713189,20.892512651284985,15044.587572999997,436.4916354762452,15044.587572999997,3.3910313896597084,13817.4713189,-133.712,263.52,26.018696,32.424142690038856,5293.335999999999,466.89285698297596,5293.335999999999,2.164797593294782,26018.696,-1690.43,275.232,926.150308,928.3087658191148,17466.476000000002,5022.093483783664,17466.476000000002,0.8641376722007459,926150.308,-1443.02,-29.28,371.5471,375.81007543741026,15097.751999999997,3185.965281862,15097.751999999997,1.142835841601021,371547.1,-69720,163520,9685.06,17718.21493266181,1991360,312135947.4044,1991360,2.629018870073267,9685060,-103040,39200,8230.74,13964.283139495561,1731660,194419675.3436,1731660,3.0369079773571483,8230740,-31920,13580,2989.98,4587.612232959538,490000,20709762.7996,490000,3.2744240977142316,2989980
3,20,-99.9906,77.6136,12.422887791920001,17.08040046927083,13944.1047072,291.73926971608495,13944.1047072,3.476419433349753,12422.88779192,-84.7114,94.5612,14.882674110160002,20.047682441267405,18618.0191862,401.9093258666824,18618.0191862,3.7044266074076613,14882.674110160002,-73.9343,87.5921,9.3936462545,12.94977515070701,11242.16531536,167.6966296202656,11242.16531536,3.1888532609961024,9393.6462545,-86.0564,111.854,13.3951927775,18.561236226180792,15193.730265799999,344.5182903202711,15193.730265799999,3.4280422697558177,13395.1927775,-106.416,126.134,12.9787996676,18.393902949225918,16324.5683778,338.33553553133436,16324.5683778,3.1422789619091867,12978.7996676,-91.0712,74.2921,8.556886853740002,11.921327868955474,9292.413805799999,142.11805336170403,9292.413805799999,3.0216751554712555,8556.886853740001,-152.737,172.006,14.684313472513,23.849077124163024,16284.884261634,568.7768875600992,16284.884261634,2.837020182324303,14684.313472513,-85.3091,68.7006,9.2644868636,13.471332125652868,10669.481187000001,181.4764823274324,10669.481187000001,3.21791694760842,9264.486863600001,-108.833,89.3296,16.71156708417,22.421601001927616,20989.754934179997,502.7281694414532,20989.754934179997,3.7355517047412725,16711.56708417,-93.7574,63.9084,10.994510826199999,14.564707057863085,14297.6831226,212.12980496981845,14297.6831226,3.4657083884985984,10994.5108262,-75.2221,95.8904,9.73284800955,13.48704386559794,11683.3925443,181.89992091944313,11683.3925443,3.1710123660475507,9732.84800955,-156.977,118.154,13.1733246608,18.89129624146279,16629.8958376,356.88095187618427,16629.8958376,2.914934346552911,13173.3246608,-49.8394,54.0838,7.61021895587,10.074939889675933,9742.44892534,101.50427051973165,9742.44892534,3.5122171755948464,7610.21895587,-77.0042,81.5181,9.3695760258,12.863039752424072,11939.9714724,165.4573424685026,11939.9714724,3.225325832149522,9369.576025800001,-143.1,152.964,15.75661503624,23.862214295680612,17283.83600672,569.4035717645797,17283.83600672,3.094886473400868,15756.61503624,-112.662,108.461,12.54333780967,19.169044136756696,14569.62012834,367.4515420635599,14569.62012834,3.159751573098249,12543.33780967,-208.376,246.44,38.443176,41.4868285673417,4890.248,359.61011664326395,4890.248,1.9092376950468972,38443.176,-1763.63,-8.784,924.6931200000001,926.7618286688722,14013.400000000001,3830.1209023376,14013.400000000001,0.9170010029338506,924693.1200000001,-922.808,-109.8,372.80125599999997,374.8700849416075,12422.528,1546.8041089504638,12422.528,1.5914167486646469,372801.256,-56840,183120,9072.42,16688.989484088004,1691200,270454156.9884,1691200,2.38685192911657,9072420,-81760,44940,7247.1,13571.49847290269,1717800,181388046.9436,1717800,2.8384231839377576,7247100,-30240,27020,2799.16,4220.562332201717,530740,17667497.3104,530740,2.943279040540813,2799160
4,10,-73.4034,78.6396,14.0159748848,18.46505503230666,16345.1249092,340.9570395106909,16345.1249092,3.867843610698081,14015.9748848,-84.492,88.5035,15.965059032100001,20.49695750001192,22806.262296,420.1246705149619,22806.262296,3.815034880429619,15965.059032100002,-55.5884,44.2489,10.2102571482,13.226413613978368,12835.48767,174.9376812017578,12835.48767,4.018292675490764,10210.2571482,-60.1506,85.0594,13.8746229451,18.44981605217749,17899.707248,340.395438746529,17899.707248,3.885304860192581,13874.6229451,-85.7916,74.3603,14.5925343099,18.693056489239023,19975.708247999995,349.4299807197321,19975.708247999995,3.8004648881664176,14592.5343099,-42.931,36.2854,9.567141525210001,12.241287073388852,11525.4936604,149.84876773348958,11525.4936604,4.233729440675212,9567.141525210001,-109.318,79.1151,15.33938639404,22.175427225912937,17424.90058252,491.74956130385374,17424.90058252,3.664823436848408,15339.38639404,-60.7308,44.5056,10.851094881010003,14.468602180392752,12636.5486084,209.34043400068526,12636.5486084,3.998139092221912,10851.094881010002,-121.652,90.5684,17.5533902299,22.823944890689322,25772.199682,520.9322147370054,25772.199682,3.683391530729526,17553.3902299,-83.1474,53.6863,12.8589899795,16.395519630260832,17990.403721000002,268.81293324789095,17990.403721000002,3.8388838698019923,12858.9899795,-66.9565,64.5506,11.0030364118,13.914510755101777,14824.0616044,193.6128669832661,14824.0616044,3.691469884684836,11003.0364118,-77.7976,66.6859,13.697475858899999,17.165774510557167,19877.3731158,294.66379850609076,19877.3731158,3.838390125684422,13697.4758589,-41.6651,36.4007,8.782033599590001,11.135738285030284,11364.378463860001,124.0046176149397,11364.378463860001,4.123867583397415,8782.03359959,-56.1027,45.2867,10.47813796646,13.467634865873842,13733.900888920001,181.3771150811828,13733.900888920001,4.009928953370174,10478.13796646,-110.128,94.4014,15.681448949249999,22.38457457869303,18761.5426831,501.06914924209786,18761.5426831,3.618430951958643,15681.44894925,-84.4593,80.6445,13.207683792,18.140856179555616,17053.1410774,329.09055073825533,17053.1410774,3.654401662297768,13207.683792,-17.568,151.28,57.082336,58.9251664537318,3081.232,230.69670748774396,3081.232,3.2379692191198384,57082.335999999996,-1082.87,-600.728,895.4585299999999,895.8667901289232,6452.819999999998,731.3267061391,6452.819999999998,2.265393883344007,895458.5299999999,-666.608,-287.432,435.45459999999997,436.34572134621874,6561.647999999999,776.8798759919998,6561.647999999999,2.739536195925606,435454.6,-75460,44800,10851.12,16689.69941011521,1017660,273004938.7184,1017660,3.5516411438974935,10851120,-49700,33600,8542.38,13189.069277246215,1128960,170111594.6236,1128960,3.8722063531288233,8542380,-28420,19880,4571.56,7483.085780612167,370860,55996557.4336,370860,3.6407496647195914,4571560
4,10,-87.0461,65.8598,13.380326772999998,18.378366734357705,14276.503538200002,337.759339783248,14276.503538200002,3.8022965027081557,13380.326772999999,-84.6352,87.5359,15.232999127700001,20.301166829220577,18877.7148242,412.12935722586246,18877.7148242,3.8114743295619538,15232.9991277,-54.237,63.0795,10.19369824677,13.565282037598243,10728.77478994,184.01373882235504,10728.77478994,3.7901799138492906,10193.69824677,-72.2051,79.504,13.869184445999998,18.53290127336504,15624.588332,343.4610199865093,15624.588332,3.8606739827822434,13869.184446,-71.9357,80.8962,14.017916394499998,18.684483796163637,16899.4609754,349.1027026599121,16899.4609754,3.8597504018616715,14017.916394499998,-85.8668,58.799,10.63713018041,14.446139434095299,9797.6303514,208.6873048706618,9797.6303514,3.5324505529859023,10637.13018041,-112.094,98.6452,16.1734082345,24.43969046613527,16847.8409274,597.294549445697,16847.8409274,3.592184334578961,16173.408234499999,-81.1325,53.2016,9.75036271962,13.258811827436759,10852.451642240001,175.794723663443,10852.451642240001,3.5304606408689696,9750.36271962,-103.555,92.6145,16.85969382783,22.937707425664506,21851.7304524,526.1323794522847,21851.7304524,3.7331130523015195,16859.69382783,-68.3965,84.0058,11.97321003527,16.02658103722276,14600.3637246,256.8471722106595,14600.3637246,3.6133462525247055,11973.21003527,-86.5757,75.0456,10.4717562421,14.105023289914584,12005.4093278,198.94827885714528,12005.4093278,3.3375024045828976,10471.7562421,-65.1942,55.629,12.6916688864,16.50418369213343,16282.7318524,272.3835143198092,16282.7318524,4.026373597627322,12691.6688864,-41.6562,39.273,7.78552297255,9.96025385106456,9213.2557158,99.20356309058774,9213.2557158,3.903232792024391,7785.52297255,-51.2081,48.2273,10.2157721863,13.386889583477428,11654.4519472,179.20502402151976,11654.4519472,4.00380688489471,10215.7721863,-108.603,108.653,16.1464283063,24.015293032708357,17793.749414799997,576.7278452850791,17793.749414799997,3.557632902591299,16146.4283063,-89.3989,65.247,13.16407310133,18.383249754667737,14877.09347334,337.9407442016846,14877.09347334,3.7493547149291415,13164.073101330001,-246.928,219.112,58.199856,60.52299474308918,4484.232,370.79066428390394,4484.232,1.7264532280259093,58199.856,-1452.29,-312.32,907.89618,908.9731974380983,8764.956,1956.8000022475997,8764.956,1.3306886779071785,907896.1799999999,-1089.22,276.208,408.15783600000003,410.25324859349985,10486.151999999998,2492.399073567344,10486.151999999998,1.5206515613849376,408157.836,-83160,136080,9845.64,17312.6911830599,1401680,296544050.52159995,1401680,2.6192050157895927,9845640,-107800,59780,9892.26,16538.818688165127,1465380,271678078.8316,1465380,3.0815198510670574,9892260,-38500,23940,4756.22,7516.9088593649985,486500,56490318.5756,486500,3.464528801670024,4756220
4,10,-136.678,104.316,14.0343995947,20.334887092079864,13791.7823436,413.50728565351034,13791.7823436,3.213867554931801,14034.3995947,-116.079,72.3664,14.6387072152,19.69871742170916,18125.7731958,388.03925915196226,18125.7731958,3.6229168835294314,14638.7072152,-67.1267,45.1618,9.50178809711,12.80924979383577,10669.612552079998,164.0765756611794,10669.612552079998,3.7493063785937766,9501.78809711,-98.7811,64.3418,13.161893529699999,18.077483273586992,14690.150499,326.79539980254754,14690.150499,3.677293071847833,13161.893529699999,-126.315,64.1564,13.38919274001,18.380488507741166,16424.93119158,337.8423561049316,16424.93119158,3.4923886078564443,13389.19274001,-54.4165,39.0092,9.1807419682,12.123068050272483,9493.190666800001,146.96877713830395,9493.190666800001,3.955144386643537,9180.7419682,-189.497,122.331,15.471666151161,24.877303886050395,15701.9569772,618.8801136575296,15701.9569772,2.9681001171036705,15471.666151161,-94.5284,71.4801,10.55978578373,15.262059709680123,10936.36226114,232.9303057403387,10936.36226114,3.3377446516839204,10559.78578373,-107.704,94.1744,16.95872632043,23.518512890778727,20834.66963314,553.120373316809,20834.66963314,3.746965391476303,16958.72632043,-103.048,93.5267,12.7282444877,18.202934744909733,14691.4974048,331.34673480602163,14691.4974048,3.3654833479081234,12728.2444877,-120.303,122.365,12.9764555589,19.23151980832919,12437.9492806,369.85094205586796,12437.9492806,3.0998852591276513,12976.4555589,-71.5216,56.8005,12.304621412509999,16.352688306132602,15935.930294999998,267.41028616602495,15935.930294999998,3.9146302354489473,12304.621412509998,-50.0644,35.1828,8.16859947317,10.962242296403543,9399.43712094,120.17036573646715,9399.43712094,3.9103236223494338,8168.59947317,-91.7184,51.7905,10.0261831488,13.953251813163531,11557.1184578,194.6931359407136,11557.1184578,3.4758973552285126,10026.183148799999,-139.557,111.188,15.611433919200001,23.92888965792029,16358.379058999999,572.5915523858683,16358.379058999999,3.29582780170723,15611.4339192,-161.22,108.559,13.0849316086,20.134110740141296,14741.6354844,405.38232905459813,14741.6354844,2.9630612941931775,13084.9316086,-56.12,128.344,31.775631999999998,34.636004120567954,3551.6639999999998,317.8716344,3551.6639999999998,3.2424965652483473,31775.631999999998,-1202.43,-561.688,899.068746,899.5421023380395,6372.300000000003,851.3838447274841,6372.300000000003,1.9614236231847848,899068.746,-1044.32,-202.032,431.74092,433.3173578431771,7518.127999999999,1363.7106057455999,7518.127999999999,1.8708649019105161,431740.92000000004,-91980,92680,11149.04,19972.12345245242,977340,394178030.32159996,977340,2.5347534708957777,11149040,-52220,50260,7434.84,12463.07175619237,1095920,152901915.2304,1095920,3.399175186986253,7434840,-30240,24780,4626.58,6735.037550006681,368480,45357021.99,368480,3.6645608634756006,4626580
